	0	1	2	3	4	5	6	7	8
5886	89971447131408	0	swapper	283238976	8	R	6	0	5db4e81aac71e9b5ed1b05bed5e32f6e
5887	89971447175617	0	swapper	283238984	8	R	6	0	c618483f198a01e522599e7579623fd4
5888	89971447222346	0	swapper	283238992	8	R	6	0	199db098d8548a9522b5cc92ad9c7fe7
5889	89971447260573	0	swapper	283239000	8	R	6	0	c303cf3be0cc0b71128f73b3b0d188f3
5890	89971447298463	0	swapper	283239008	8	R	6	0	ac7e70882939f4d455fe7c5f4f8450c0
5891	89971447335367	0	swapper	283239016	8	R	6	0	2c50b0ae133780a472a331f296ab5e5f
5892	89971447372676	0	swapper	283239024	8	R	6	0	0031c64f3416df0a1690325b0cbd7ae0
5893	89971447409832	0	swapper	283239032	8	R	6	0	4c33108b686d0c4b1464a62c46d8b849
5894	89971447447100	0	swapper	283239040	8	R	6	0	4699b9236cdaebed3e4d447b707df710
5895	89971447846171	0	swapper	283239048	8	R	6	0	d91dd8f6627d319832e576e1cdd9193f
5896	89971447885162	0	swapper	283239056	8	R	6	0	5a0e8f16d6b37acf625c2becd0077ac8
5897	89971447922869	0	swapper	283239064	8	R	6	0	262ce3bed07da78125fcefa0e45162a2
5898	89971447961023	0	swapper	283239072	8	R	6	0	f7fe2b3639e9dd94249975b799b66930
5899	89971447998868	0	swapper	283239080	8	R	6	0	8628b9617ee60ffd14a08324105a8299
5900	89971448036996	0	swapper	283239088	8	R	6	0	e77971693b9b65be386b225ed39822a6
5901	89971448074973	0	swapper	283239096	8	R	6	0	7b05eb6c7039be1f0b229ddd7f11626e
5902	89971448112923	0	swapper	283239104	8	R	6	0	c33a5f0f7bc75c3eb52a46d3eca3349d
5903	89971448150581	0	swapper	283239112	8	R	6	0	69fdda8eba89c2fc68b3d9b3e906785e
5904	89971448187798	0	swapper	283239120	8	R	6	0	b1693a33cbdbfefe71740100e25f8d58
5905	89971448584499	0	swapper	283239128	8	R	6	0	3b4c89e03302f08e652ec83064d5d402
5906	89971448623318	0	swapper	283239136	8	R	6	0	7335d47b8f8b292bc9bc7e8a42e95185
5907	89971448664634	0	swapper	283239144	8	R	6	0	6707464b4c758f79ec60a66db6f75718
5908	89971448702810	0	swapper	283239152	8	R	6	0	a733ff7f6ab66098b186ef2a48b8483a
5909	89971448740609	0	swapper	283239160	8	R	6	0	854d208e134b84572140c8db886cf2c5
5910	89971448778581	0	swapper	283239168	8	R	6	0	b2067d7148778a7b2c2834da7001be47
5911	89971448816425	0	swapper	283239176	8	R	6	0	6b6e961c53c2872fc4b692bbb1dcba10
5912	89971448854198	0	swapper	283239184	8	R	6	0	cd4ff8f07c656811003e0c6d596fbbfe
5913	89971448892073	0	swapper	283239192	8	R	6	0	72cb782829be906d40cee6d9fb533244
5914	89971448929779	0	swapper	283239200	8	R	6	0	92b733033930302de8efb2b489e5a9f1
5915	89971459086834	0	swapper	283239208	8	R	6	0	4c612d55a48336eddf95e9347428212a
5916	89971459133450	0	swapper	283239216	8	R	6	0	a27cd536d786168fffce6cc6f015f0b8
5917	89971459177427	0	swapper	283239224	8	R	6	0	1fbb3aac77a6c0d551dfcfaa10b24bd7
5918	89971459224039	0	swapper	283239232	8	R	6	0	f16062c35f9c19c8ca52c60dc9734838
5919	89971459262263	0	swapper	283239240	8	R	6	0	65046294661d1f05530a6b559a989e6b
5920	89971459300423	0	swapper	283239248	8	R	6	0	aa67eb1dbb21d0858190336a63f2c844
5921	89971459337474	0	swapper	283239256	8	R	6	0	5283e5fa25babd5c733bb73d77ded94f
5922	89971459374420	0	swapper	283239264	8	R	6	0	3ed7fff51d7eb29e1ae7e386c112b6c2
5923	89971459411495	0	swapper	283239272	8	R	6	0	70417b5bac49d7468db7048b5d20f1ab
5924	89971459448446	0	swapper	283239280	8	R	6	0	308dc09008505c850f518bc3c4de2208
5925	89971467083166	0	swapper	283239288	8	R	6	0	3a90637350807100c11ff7668090df01
5926	89971467130800	0	swapper	283239296	8	R	6	0	40ca5a54a17f0e53a98494f1e2a88da1
5927	89971467174660	0	swapper	283239304	8	R	6	0	712f7f1ef0cbf5d3a2135c7f5c7e0eb9
5928	89971467220731	0	swapper	283239312	8	R	6	0	e097137a5e45fedc2a461b45b05d8063
5929	89971467258362	0	swapper	283239320	8	R	6	0	a9f71cf028c47d9a4c54a69e47746968
5930	89971467296442	0	swapper	283239328	8	R	6	0	ee558344991c088937d661e114f523af
5931	89971467333402	0	swapper	283239336	8	R	6	0	1578f2fd0878ab41444b6843e8a668ea
5932	89971467370507	0	swapper	283239344	8	R	6	0	034e4f0065e6b501d5db68ebcb301363
5933	89971467414265	0	swapper	283239352	8	R	6	0	8e27dbeff42890daa4a424364602157c
5934	89971467451448	0	swapper	283239360	8	R	6	0	814ed5bbc5116a1c96f92e5614367abe
5935	89971467845768	0	swapper	283239368	8	R	6	0	6da9ffde83bae2ec63e698e1f90a9a8c
5936	89971467884855	0	swapper	283239376	8	R	6	0	1000b2f199209fdcd906d36693875f88
5937	89971467922565	0	swapper	283239384	8	R	6	0	631cea6606f508c493e96963bbae0306
5938	89971467960900	0	swapper	283239392	8	R	6	0	377b8a22c442f3e1b1e78409eb05793d
5939	89971467998594	0	swapper	283239400	8	R	6	0	c2798aadca28167bd1acb34676bc3d6d
5940	89971468036779	0	swapper	283239408	8	R	6	0	dcd19377b6ea42315d02866515bd13ff
5941	89971468074816	0	swapper	283239416	8	R	6	0	e5d7a2ad8d14b688f87f4c4b8afc0fd9
5942	89971468112514	0	swapper	283239424	8	R	6	0	518eb3b9ef6d323b7f64ad4d39165f89
5943	89971468149751	0	swapper	283239432	8	R	6	0	1ba4fb1081e720d81b3c8e4f24fe8604
5944	89971468187181	0	swapper	283239440	8	R	6	0	7b51fd3cc7453974490eda3757b51c02
5945	89971468566916	0	swapper	283239448	8	R	6	0	7db9ce8936f9f57d718deec29613345d
5946	89971468606184	0	swapper	283239456	8	R	6	0	ced2328731371a2b75cc2ffdda1277b0
5947	89971468643683	0	swapper	283239464	8	R	6	0	84bd5c79611938778d9cdc2a9f7c27d8
5948	89971468682069	0	swapper	283239472	8	R	6	0	ed970c256fe81f2247bbb9bd2e674298
5949	89971468719736	0	swapper	283239480	8	R	6	0	1833a87c78e8081e9376634ea163c730
5950	89971468757780	0	swapper	283239488	8	R	6	0	eb31d02812125ee655b71faa938858cc
5951	89971468795628	0	swapper	283239496	8	R	6	0	501aba4d8b57e8cc6105737bc5f83964
5952	89971468833343	0	swapper	283239504	8	R	6	0	6290a69ed6cb8d3a16724ec25d8c3ccb
5953	89971468871341	0	swapper	283239512	8	R	6	0	b0a1e3a227f07b35f3b55eb68272ff8f
5954	89971468909105	0	swapper	283239520	8	R	6	0	608b92ae3c58b9d76aca578777632b37
5955	89971479084263	0	swapper	283239528	8	R	6	0	ea719d3d007ff2fb959e147b3a398185
5956	89971479130628	0	swapper	283239536	8	R	6	0	70a96315a0e9b1e5b3777d49ffbf2ec1
5957	89971479174891	0	swapper	283239544	8	R	6	0	25a322511fc307610668f4acaea6a87b
5958	89971479220986	0	swapper	283239552	8	R	6	0	d68e9041b32bcc82f4ea61b35fe6a61d
5959	89971479258737	0	swapper	283239560	8	R	6	0	0adebdee79700439c52085f227715423
5960	89971479296318	0	swapper	283239568	8	R	6	0	a62c70e138390fb410639e053a48805c
5961	89971479333338	0	swapper	283239576	8	R	6	0	38c53f1ef400939480571367acb71bc8
5962	89971479370257	0	swapper	283239584	8	R	6	0	97f6fd25c76c04f52c31ac2d5db9e7ce
5963	89971479407142	0	swapper	283239592	8	R	6	0	74d10308e012b5f339a183da82986b7e
5964	89971479444031	0	swapper	283239600	8	R	6	0	7f3bd426362a867311d8029c637ff6a8
5965	89971487114519	0	swapper	283239608	8	R	6	0	205ca6c6284fc39bed69b433e865a338
5966	89971487160878	0	swapper	283239616	8	R	6	0	34e2d3fa13adb042a45983f2351b750e
5967	89971487205490	0	swapper	283239624	8	R	6	0	286acfa930ce5d69f7731d63bad6fbef
5968	89971487252006	0	swapper	283239632	8	R	6	0	abaa5e7806a667734448093068363280
5969	89971487289953	0	swapper	283239640	8	R	6	0	9d2973117bdfc074d3638231123520f0
5970	89971487327711	0	swapper	283239648	8	R	6	0	75823feeaa112fb5c409694945ab8f36
5971	89971487365123	0	swapper	283239656	8	R	6	0	d2ecadf1fddb8b6d6177a03ccba8ed0d
5972	89971487402646	0	swapper	283239664	8	R	6	0	903ca675d84caae776f72ab2820d5d38
5973	89971487441838	0	swapper	283239672	8	R	6	0	f565de2dcd215d18f55cab0969cd2a8b
5974	89971487479334	0	swapper	283239680	8	R	6	0	6e1c6cc403739b73d2f17b476d9e9bf8
5975	89971487856339	0	swapper	283239688	8	R	6	0	0484d5a20344516dc4f41bff5310f7c4
5976	89971487895278	0	swapper	283239696	8	R	6	0	1ce5dc571e315a35923db2c45c4e455b
5977	89971487933024	0	swapper	283239704	8	R	6	0	9da5d94d83731ed987cb498796ec5e6e
5978	89971487971437	0	swapper	283239712	8	R	6	0	d21f28b68820c086c48f79368dc48e60
5979	89971488009435	0	swapper	283239720	8	R	6	0	e112dfd8570c874f3b1adfb4c3553d61
5980	89971488047704	0	swapper	283239728	8	R	6	0	be4651771733afa5b5b4a1a5cadc0e67
5981	89971488085579	0	swapper	283239736	8	R	6	0	528bd4407cf28a793c7cf72cb23380a5
5982	89971488123072	0	swapper	283239744	8	R	6	0	da9e346e277d3a99aa0a7e66472d84ad
5983	89971488160598	0	swapper	283239752	8	R	6	0	54a2f96c8a448d7fa8de4450508e740c
5984	89971488198332	0	swapper	283239760	8	R	6	0	b9fbe71ad0b3f3d8c34eb86af0b775c5
5985	89971488608457	0	swapper	283239768	8	R	6	0	b190ef0139d23c7f4217c0020651eadb
5986	89971488647303	0	swapper	283239776	8	R	6	0	b66e390610232d2cce7dd037125aa934
5987	89971488685172	0	swapper	283239784	8	R	6	0	565014ee2623173c51ff4302829f8034
5988	89971488723396	0	swapper	283239792	8	R	6	0	2e2d64c488da0c5ae44ae74c6dcdd5bf
5989	89971488766330	0	swapper	283239800	8	R	6	0	0abfd9b799866c57ad0f5e9ce34a20f1
5990	89971488804547	0	swapper	283239808	8	R	6	0	92a5dc61f4fce9ebb2f82eef053824d0
5991	89971488842510	0	swapper	283239816	8	R	6	0	a87e344eb013ecc3b78567bb5caf67bd
5992	89971488880418	0	swapper	283239824	8	R	6	0	f2d342a4fc95d26284d905cf1ee58869
5993	89971488918166	0	swapper	283239832	8	R	6	0	a255804a5ac470ebc1816cecbbff2e85
5994	89971488956155	0	swapper	283239840	8	R	6	0	01119dd8c4683ccbfa1a1476176625f1
5995	89971499066653	0	swapper	283239848	8	R	6	0	7a2dd829df29f0b4c18e8ce47313f42a
5996	89971499113136	0	swapper	283239856	8	R	6	0	7f0c7bd0c57369efc8130947a417128f
5997	89971499161396	0	swapper	283239864	8	R	6	0	a4dd4ac71d270473eacbf4b77c7a3bee
5998	89971499206997	0	swapper	283239872	8	R	6	0	f3c4a03843ac7ef548c4f6d8eb3a95c6
5999	89971499244102	0	swapper	283239880	8	R	6	0	2b1a9a850f6677ebcfdab3be14aa9afc
6000	89971499281535	0	swapper	283239888	8	R	6	0	8e83e5bfb3bcff532f0c581410ed21fb
6001	89971499318559	0	swapper	283239896	8	R	6	0	32110e2ec9578ab4dccd3fa7032dabe8
6002	89971499355537	0	swapper	283239904	8	R	6	0	5b5d6b10769d75dd8e8dffc506989023
6003	89971499397506	0	swapper	283239912	8	R	6	0	f8354f26ea057bc065d2c390fd4e1831
6004	89971499434536	0	swapper	283239920	8	R	6	0	4d9e415ebe15ea437c12b6c1b6c477bf
6005	89971507092656	0	swapper	283239928	8	R	6	0	8dc537e9dc0c163680d79e25871fe83e
6006	89971507139021	0	swapper	283239936	8	R	6	0	dad07338327e1b482bc6de7a4e0777d1
6007	89971507183110	0	swapper	283239944	8	R	6	0	e59469d3d2a0a28d58a9462e62bc25ae
6008	89971507229292	0	swapper	283239952	8	R	6	0	f099dfcddecdc65d153dd8db383efd28
6009	89971507266974	0	swapper	283239960	8	R	6	0	37f17c835d8bc81face69f7afd0ba109
6010	89971507304353	0	swapper	283239968	8	R	6	0	64f106579deaa54c7ce0318be279249e
6011	89971507341310	0	swapper	283239976	8	R	6	0	abff774be82e086d8b1dc8b7fbd3b5ab
6012	89971507378412	0	swapper	283239984	8	R	6	0	d87fe43b6ee654056d6987abdc51de5b
6013	89971507415367	0	swapper	283239992	8	R	6	0	1638112c9762cfba3b17aef3bedda14b
6014	89971507452613	0	swapper	283240000	8	R	6	0	46182966de1f287a104086787eac9250
6015	89971507878392	0	swapper	283240008	8	R	6	0	471374a46355b37a2f36669f650cf865
6016	89971507917064	0	swapper	283240016	8	R	6	0	ae2a8c74ce32ac183400cbde1bc5901a
6017	89971507954912	0	swapper	283240024	8	R	6	0	ed7241a3ea46eb82247239db938b332f
6018	89971507993130	0	swapper	283240032	8	R	6	0	fb17d9ede4b418aac052292a6b5c230f
6019	89971508030890	0	swapper	283240040	8	R	6	0	cae2b73576d044c4bbe7b5831d004687
6020	89971508069018	0	swapper	283240048	8	R	6	0	143b222253a7b6a843a1e340f1bff271
6021	89971508106842	0	swapper	283240056	8	R	6	0	35daf95042d1ebab0afe194f91e84c71
6022	89971508144551	0	swapper	283240064	8	R	6	0	8293315df7a4828eb5444a6bb00ac3ce
6023	89971508182309	0	swapper	283240072	8	R	6	0	8c5f681cacb239ec2f76058ff5fcad8a
6024	89971508220186	0	swapper	283240080	8	R	6	0	3d1b3bfd740e6316581c454f4eed52dd
6025	89971508581046	0	swapper	283240088	8	R	6	0	6df1bc1aa8b0d0712f8a3846fc17e12c
6026	89971508620812	0	swapper	283240096	8	R	6	0	f687b0246f7a7f54a1993175f9c1b98a
6027	89971508659090	0	swapper	283240104	8	R	6	0	e48c1af49abd4c71dcd0e380ededfc57
6028	89971508697001	0	swapper	283240112	8	R	6	0	a332254ae8cb7713b1cfe337106c1021
6029	89971508735114	0	swapper	283240120	8	R	6	0	69fd09189cf9d85d77814bfbea1f3485
6030	89971508772956	0	swapper	283240128	8	R	6	0	f053cdca7bc31b884fc73bbae1afa1d5
6031	89971508810951	0	swapper	283240136	8	R	6	0	94a34964ef3cda23e519d2def8bbb9f4
6032	89971508849027	0	swapper	283240144	8	R	6	0	c7949745d2f56062150be14df25cc46d
6033	89971508886857	0	swapper	283240152	8	R	6	0	7d710f29f50796e4c9ef8967fc16d84f
6034	89971508924552	0	swapper	283240160	8	R	6	0	f8a5252a094f56c9b8bc135d062c223c
6035	89971509361547	0	swapper	283240168	8	R	6	0	6f76c1a967d5087b8d4b0afab2731280
6036	89971509400372	0	swapper	283240176	8	R	6	0	59deab0b7b6463b5fae3a2316d1c0795
6037	89971509438418	0	swapper	283240184	8	R	6	0	ad702c762323c4ecd504e8fef0cff5f7
6038	89971509476597	0	swapper	283240192	8	R	6	0	2d51b147cea1eac350197543b19d9429
6039	89971509514505	0	swapper	283240200	8	R	6	0	fcca7cfaf61eed52528fda7c57b634a6
6040	89971509552284	0	swapper	283240208	8	R	6	0	ae25ae8b3d39bc418a7cf61e1d8b71ee
6041	89971509590140	0	swapper	283240216	8	R	6	0	4b4c8a10f564da8fceaf5a1387fbc2fd
6042	89971509628030	0	swapper	283240224	8	R	6	0	c4660ca786733a3532ce1333a593aba1
6043	89971509665884	0	swapper	283240232	8	R	6	0	ede0cf7ef1edc00bf43fe3a719baa837
6044	89971509703525	0	swapper	283240240	8	R	6	0	f17c5a55b1a7f13846ed182b1cd227ee
6045	89971519102317	0	swapper	283240248	8	R	6	0	b70ed66e242c7f1ec98d013444c847ac
6046	89971519148863	0	swapper	283240256	8	R	6	0	c0a1df576dc5cc585fd79b69edf98b1e
6047	89971519192410	0	swapper	283240264	8	R	6	0	b4aaa6cc0a13aa8482cf9945c3fb572a
6048	89971519238210	0	swapper	283240272	8	R	6	0	2ebefbec14c4506426fcfd4e6756575c
6049	89971519275571	0	swapper	283240280	8	R	6	0	7939005f52af074381745bc49b4fb149
6050	89971519313067	0	swapper	283240288	8	R	6	0	120f095cb8c9f12c9f840968ebbcddb8
6051	89971519350220	0	swapper	283240296	8	R	6	0	16a1379cf78f6b769a14fd6e06176950
6052	89971519387331	0	swapper	283240304	8	R	6	0	890878989336a6ce455565900c102aca
6053	89971519424358	0	swapper	283240312	8	R	6	0	5d44c757748268f8b01efa7b7fa59dc2
6054	89971519461384	0	swapper	283240320	8	R	6	0	9eb45c711393cd3717aedfafd36716b6
6055	89971527098454	0	swapper	283240328	8	R	6	0	6a9be31ce0d4ecf572db5c77f23e9972
6056	89971527143932	0	swapper	283240336	8	R	6	0	2ea7a8074ace46e43297875108514ef0
6057	89971527190890	0	swapper	283240344	8	R	6	0	fa8b15e2f3ba3c8f3939f4ad93ee32a2
6058	89971527229282	0	swapper	283240352	8	R	6	0	7cbee4d7b2129c140ef9db0a948baf3f
6059	89971527267040	0	swapper	283240360	8	R	6	0	dfd10c2c4abe7490d42cae36fd5a19e9
6060	89971527304701	0	swapper	283240368	8	R	6	0	2334bc109b848f50a911d51a9fca5196
6061	89971527342543	0	swapper	283240376	8	R	6	0	e941f47fbc03efe4ef8da4004597d50b
6062	89971527379871	0	swapper	283240384	8	R	6	0	613f3fb2c66fa4c8ad912d532dc6c69c
6063	89971527421361	0	swapper	283240392	8	R	6	0	23606007dc65f02816ef9a20e5412cd1
6064	89971527458694	0	swapper	283240400	8	R	6	0	ad5c83097a371f1fa25c730e531addba
6065	89971535109668	0	swapper	283240408	8	R	6	0	c85015f4a7f9fc94a025615d3ae0ae00
6066	89971535156175	0	swapper	283240416	8	R	6	0	a28b393b51d7ba664d6545d01689b8a1
6067	89971535200302	0	swapper	283240424	8	R	6	0	df3d617f2095ad4309fd83710057b52b
6068	89971535246881	0	swapper	283240432	8	R	6	0	420b5fdc050ee2e7f846b49ebf862e7c
6069	89971535284814	0	swapper	283240440	8	R	6	0	447394acb216a891d39c622b5c26d4cb
6070	89971535322740	0	swapper	283240448	8	R	6	0	2d2b75f947b44f817c6628e34e49bbdb
6071	89971535360446	0	swapper	283240456	8	R	6	0	c2d7108bb7bd44db6ce36f497b4a8cb5
6072	89971535398423	0	swapper	283240464	8	R	6	0	08d45119c51e8bfb8a24cb2fc0376459
6073	89971535435441	0	swapper	283240472	8	R	6	0	2e493f0dba6b61ff4df875711b9c3276
6074	89971535472306	0	swapper	283240480	8	R	6	0	c4610f8c5146c36020a7caeb842f1e3e
6075	89971543072132	0	swapper	283240488	8	R	6	0	7175c3c38db96e40923a2691eb3c5c79
6076	89971543118630	0	swapper	283240496	8	R	6	0	930f8f95d876fe7fe1b3e7008bfaf2c8
6077	89971543163260	0	swapper	283240504	8	R	6	0	647a3a080a009d9dcc068cf929bd8284
6078	89971543209499	0	swapper	283240512	8	R	6	0	758191cc2389dffac38e50c60803f3b7
6079	89971543247359	0	swapper	283240520	8	R	6	0	95547e20c69fd71f234e58ba78afa113
6080	89971543285321	0	swapper	283240528	8	R	6	0	39231ad3cb2b1e4223ff0c3a45f77151
6081	89971543323223	0	swapper	283240536	8	R	6	0	35bbf2664c3637ff8d8f8dee0390c0b5
6082	89971543360622	0	swapper	283240544	8	R	6	0	1f4310157ee185aa9b89e9f3f42816fa
6083	89971543397478	0	swapper	283240552	8	R	6	0	fd1acbaee13869c7f261f9ec87253a41
6084	89971543434553	0	swapper	283240560	8	R	6	0	56935a5ade0135f281347999f3d07d98
6085	89971551087303	0	swapper	283240568	8	R	6	0	c510b21b856373de3b69043a51b27ec5
6086	89971551134192	0	swapper	283240576	8	R	6	0	df7431e1950340ca0ce3c410f8fda481
6087	89971551178214	0	swapper	283240584	8	R	6	0	29f7b8e6acd2dfd88fcfe523edc454e1
6088	89971551224637	0	swapper	283240592	8	R	6	0	8c7746998a1a377d84c896b8e23318dd
6089	89971551262494	0	swapper	283240600	8	R	6	0	15a47e18e89576e99ad1d8cd750e397b
6090	89971551300471	0	swapper	283240608	8	R	6	0	2f941e24c51f94c28fcd3110707cfd46
6091	89971551337822	0	swapper	283240616	8	R	6	0	f1279fd0c5be5f7f816d99aab96a265d
6092	89971551375165	0	swapper	283240624	8	R	6	0	440c8d6d6d2e15044797cd349b13d87a
6093	89971551411870	0	swapper	283240632	8	R	6	0	a6ef5d35ddcd95423f85b6980b75d6cf
6094	89971551448990	0	swapper	283240640	8	R	6	0	311ebb783c6f7efdd49ca5338ca5d956
6095	89971551841153	0	swapper	283240648	8	R	6	0	e8bb30cf84b7aeac755df0372302c2d6
6096	89971551880198	0	swapper	283240656	8	R	6	0	fa092590a2949e8757de5cb7f6f55e9a
6097	89971551917862	0	swapper	283240664	8	R	6	0	15c827707d886fbd8fee029e2d8d6c3f
6098	89971551956285	0	swapper	283240672	8	R	6	0	474d39f515b668118b6a3e4d05d666c3
6099	89971551994322	0	swapper	283240680	8	R	6	0	f8c8006dad7f064c7c747b42ba428000
6100	89971552031839	0	swapper	283240688	8	R	6	0	589f92c61cc641ab9b435349ae759f20
6101	89971552069567	0	swapper	283240696	8	R	6	0	2c743a787dc051c2cf0895038186eb2c
6102	89971552107448	0	swapper	283240704	8	R	6	0	ac13dba9487b480859edf15fad60ae13
6103	89971559100241	0	swapper	283240712	8	R	6	0	6229661eb1007c9fde85be5aa578b9e0
6104	89971559145834	0	swapper	283240720	8	R	6	0	1da357eee2760d9e447909c09e7d6b59
6105	89971559189847	0	swapper	283240728	8	R	6	0	4db237c73d7efe5198730bc30ac3b3a3
6106	89971559236162	0	swapper	283240736	8	R	6	0	b8cf4cb0c1a11364776dcd4ae5500ddd
6107	89971559273916	0	swapper	283240744	8	R	6	0	9ffb2cebf60605043449366200ec31ce
6108	89971559311713	0	swapper	283240752	8	R	6	0	4b8b9bbacb7ea34a2e92751d57ed36d4
6109	89971559349095	0	swapper	283240760	8	R	6	0	928dded0e1f6554fdd7aedda1966e1d0
6110	89971559386308	0	swapper	283240768	8	R	6	0	089eb945ba5c1c8687a77c3edf312ed9
6111	89971559423608	0	swapper	283240776	8	R	6	0	4874df86cffbd28cbf969c668a726c0c
6112	89971559465147	0	swapper	283240784	8	R	6	0	a986439c82957848f5a9f80da48bd8f5
6113	89971559862293	0	swapper	283240792	8	R	6	0	631fabcc5c303452ec385a041fd1366e
6114	89971559901579	0	swapper	283240800	8	R	6	0	efa298970507891b600655d929fb82db
6115	89971559939261	0	swapper	283240808	8	R	6	0	4338dd22598ee9db2fd41bf3667d5069
6116	89971559977696	0	swapper	283240816	8	R	6	0	155212c3bc411197f9109394da295b4c
6117	89971560015679	0	swapper	283240824	8	R	6	0	556c8bad087f09a92c1c41653fb52ecb
6118	89971560053981	0	swapper	283240832	8	R	6	0	3ca6f4791c324e76edd828a77b300f67
6119	89971560091714	0	swapper	283240840	8	R	6	0	92e336208cd5a5e82f4bff65e7835f23
6120	89971560129057	0	swapper	283240848	8	R	6	0	e4c8700e888750e0aa71e1b2577142ca
6121	89971560166412	0	swapper	283240856	8	R	6	0	ed2336c088b2e384216e90b40ffea7ff
6122	89971560203661	0	swapper	283240864	8	R	6	0	fe578c6346a46c790dcb6b604b752d07
6123	89971560572645	0	swapper	283240872	8	R	6	0	20841e5b9daa7129e1aebb1a5f121a0f
6124	89971560611591	0	swapper	283240880	8	R	6	0	012cee5307576e5ae1bf70aa4873780e
6125	89971560649312	0	swapper	283240888	8	R	6	0	9a40c1a448e7aef690b1e0097b4ffa2a
6126	89971560687452	0	swapper	283240896	8	R	6	0	b2ba1953ba60b5c06ff2d9eaf9eb9b42
6127	89971560725435	0	swapper	283240904	8	R	6	0	90a67813d131922db265b6b6fdaaf13e
6128	89971560764098	0	swapper	283240912	8	R	6	0	8afb3407ab0bc2985a895994ad429792
6129	89971560802048	0	swapper	283240920	8	R	6	0	6471145ab67f404196cd205f3a725390
6130	89971560839734	0	swapper	283240928	8	R	6	0	2add068be260a0496de8248981bd9f9f
6131	89971560877398	0	swapper	283240936	8	R	6	0	8dd4091cc713842855ac0d74c6b3772b
6132	89971560914732	0	swapper	283240944	8	R	6	0	3eec9d0de1ef069b8bf9a182e2dae29d
6133	89971571097168	0	swapper	283240952	8	R	6	0	019c35daa338d4fd6829492ddecb4972
6134	89971571143879	0	swapper	283240960	8	R	6	0	643aa6abd2ffad403dd77f92bbd10750
6135	89971571188049	0	swapper	283240968	8	R	6	0	96fbe2174785d7aec68de25581c68dfa
6136	89971571234306	0	swapper	283240976	8	R	6	0	e68e04fe560221a7592f50e7d8a940b2
6137	89971571276912	0	swapper	283240984	8	R	6	0	236af506d129c8ee7a73d708cc8a3cb4
6138	89971571314495	0	swapper	283240992	8	R	6	0	7bd46e4deea112731d1bca2b4e20456b
6139	89971571351417	0	swapper	283241000	8	R	6	0	bdf307a76b88a668ae72ab1e687dd4d7
6140	89971571388510	0	swapper	283241008	8	R	6	0	d8e9fdae3de1a97d8c70a4efc4d84cad
6141	89971571425885	0	swapper	283241016	8	R	6	0	329073af82d915c98bbd55eedaf5dd62
6142	89971571463234	0	swapper	283241024	8	R	6	0	1553cd55d04ff59823eb74754f5bd67d
6143	89971579130260	0	swapper	283241032	8	R	6	0	fbd585d351968feb92d6e3902d436694
6144	89971579176018	0	swapper	283241040	8	R	6	0	f0a5a70d0391622eaf0def6fd9792ae7
6145	89971579220260	0	swapper	283241048	8	R	6	0	bd9ffc9a8351c3d18a370fd3806bd945
6146	89971579267182	0	swapper	283241056	8	R	6	0	8e009de4ee17fb733cd35f950ea2e4a8
6147	89971579305655	0	swapper	283241064	8	R	6	0	cb3392f4fd5be3d50eb5c88cd65a4fea
6148	89971579343867	0	swapper	283241072	8	R	6	0	d875ed1b53f7128cc5056c6324eea846
6149	89971579381499	0	swapper	283241080	8	R	6	0	efa032060e88eae1f4b062b71bc9a65f
6150	89971579418426	0	swapper	283241088	8	R	6	0	b518fd45525f536bbc32241f780e116c
6151	89971579455429	0	swapper	283241096	8	R	6	0	29222ffa1d384f0de6868ad11661d8ce
6152	89971579492645	0	swapper	283241104	8	R	6	0	5d757443e01579e5df870694a7b00020
6153	89971587104394	0	swapper	283241112	8	R	6	0	eb6bcddd34de116a0d089d17a80f530c
6154	89971587150645	0	swapper	283241120	8	R	6	0	be0d9538e4d35b4bf5232eac0e5cbac2
6155	89971587194818	0	swapper	283241128	8	R	6	0	90ec445fd98ec41cfda38a1ea43b43e5
6156	89971587240975	0	swapper	283241136	8	R	6	0	e63ba608a5dc69ace502de6e6c66e1be
6157	89971587278778	0	swapper	283241144	8	R	6	0	d15314a6348e726b4b405e874adf60b1
6158	89971587316136	0	swapper	283241152	8	R	6	0	dcf832148476dc12bbbcbc149d75cc9e
6159	89971587353081	0	swapper	283241160	8	R	6	0	43adf41626a7c51318229151ec7353f3
6160	89971587390102	0	swapper	283241168	8	R	6	0	b802ccacde3ddd25013452dc0ac65f55
6161	89971587426915	0	swapper	283241176	8	R	6	0	5acf00e2ba8cbdb6cb9ceeb0a2c46fb0
6162	89971587463927	0	swapper	283241184	8	R	6	0	5fd79ea40d7c372026bb3a881be945c4
6163	89971587869982	0	swapper	283241192	8	R	6	0	a104de7588933830860abe8b3d878f0c
6164	89971587908895	0	swapper	283241200	8	R	6	0	594cb56329957c769ad99e72055e8b50
6165	89971587946743	0	swapper	283241208	8	R	6	0	97bbbaebb181a042a2e3829b3882a3ca
6166	89971587985036	0	swapper	283241216	8	R	6	0	aefa52f8362aad99529b6cf5ea63a6c4
6167	89971588022908	0	swapper	283241224	8	R	6	0	ae99f4027080463db946099c349df799
6168	89971588061279	0	swapper	283241232	8	R	6	0	691c922a0132ec018a88c528c45e422b
6169	89971588099166	0	swapper	283241240	8	R	6	0	c76a4fade1e96005185a64917f097891
